elec_id,country,date,presidential,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,mixed_type,multi,multi_linked,seats,tier1_avemag,tier1_districts,upperseats,uppertier,tier2_districts,tier3_districts,tier4_districts,enep,enep_others,enep1,enpp,enpp_others,enpp1,majority_bonus,enpres,preselecrule,region1,region2,region3,aclp_code,ccode,ccode2,year,month,day,regime,bmr_democracy,fh_democracy,p5_democracy,vd_polyarchy,dd_democracy,secondround,thirdround,Source,Additional.Sources,Comment
P-KEN-1997-12-29,Kenya,"December 29, 1997",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,3,1,1,1,22,501,501,1997,12,29,3,0,0,0,0,1,NA,NA,"Nohlen, Thibaut & Krennerich (1999:477-488)","African Elections Database, IPU, http://www.ipu.org/parline-e/reports/arc/2167_97.htm; https://openaccess.leidenuniv.nl/bitstream/handle/1887/4672/ASC-1241504-040.pdf?sequence=1",Despite the fact that CGV only coded Kenya as a democracy in 1998 I decided to include these elections. The main reason is that CGV's decision rests on the fact that the election outcome was only confirmed in 1998 but the decision to code 1998 as democratic rested on the 1997 parliamentary and presidential elections. 
P-KEN-2002-12-27,Kenya,"December 27, 2002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,1,1,1,1,22,501,501,2002,12,27,2,1,0,1,0,1,NA,NA,Carr,ElectionGuide.org; African Elections Database,Mwai Kibaki won an absolute majority
P-KEN-2007-12-27,Kenya,"December 27, 2007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,1,1,1,1,22,501,501,2007,12,27,2,1,0,1,0,1,NA,NA,Carr,ElectionGuide.org; African Elections Database,Mwai Kibaki won a plurality
P-KEN-2013-3-4,Kenya,"March 04, 2013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.233427,3,1,1,1,22,501,501,2013,3,4,2,1,0,1,0,1,NA,NA,ElectionGuide.org,Carr; http://www.iebc.or.ke/index.php/election-results,Change in electoral system; see: https://en.wikipedia.org/wiki/Kenyan_general_election;_2013#Electoral_system
P-KEN-2017-10-26,Kenya,"October 26, 2017",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0347617874889,3,1,1,1,22,501,501,2017,10,26,2,NA,0,1,0,1,NA,NA,"Electionguide, Carr",,
P-KEN-2017-8-8,Kenya,"August 08, 2017",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02149659478899,3,1,1,1,22,501,501,2017,8,8,2,NA,0,1,0,1,NA,NA,"Electionguide, Carr",,"Because opposition leader Raila ODINGA didn't accept election results, the Kenyan Supreme Court annulled the results on 1 September. A new election had to be held within 60 days of the annulment and was scheduled for 26 October.�"
P-KIR-1982-5-4,Kiribati,"May 04, 1982",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,163,946,946,1982,5,4,0,0,1,0,0,1,NA,NA,Nohlen et al.,,
P-KIR-1983-2-17,Kiribati,"February 17, 1983",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,1,5,5,5,163,946,946,1983,2,17,0,0,1,0,0,1,NA,NA,Nohlen et al.,,
P-KIR-1987-5-12,Kiribati,"May 12, 1987",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,163,946,946,1987,5,12,0,0,1,0,0,1,NA,NA,Nohlen et al.,,
P-KIR-1991-7-3,Kiribati,"July 03, 1991",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,163,946,946,1991,7,3,0,0,1,0,0,1,NA,NA,Nohlen et al.,,
P-KIR-1994-9-30,Kiribati,"September 30, 1994",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,1,5,5,5,163,946,946,1994,9,30,0,0,1,0,0,1,NA,NA,Nohlen et al.,,
P-KIR-1998-11-27,Kiribati,"November 27, 1998",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,1,5,5,5,163,946,946,1998,11,27,0,1,1,0,0,1,NA,NA,Nohlen et al.,,
P-KIR-2003-2-25,Kiribati,"February 25, 2003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,1,5,5,5,163,946,946,2003,2,25,0,1,1,0,0,1,NA,NA,Carr,http://psephos.adam-carr.net/countries/k/kiribati/kiribati2003.txt; http://www.faqs.org/docs/factbook/print/kr.html,Teburoro TITO won an absolute majority in the first round but was removed from office by a vote of no confidence a month later.
P-KIR-2003-7-4,Kiribati,"July 04, 2003",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,1,5,5,5,163,946,946,2003,7,4,0,1,1,0,0,1,NA,NA,ElectionGuide.org,Wikipedia,Anote Tong won a plurality
P-KIR-2007-10-17,Kiribati,"October 17, 2007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1,5,5,5,163,946,946,2007,10,17,0,1,1,0,0,1,NA,NA,ElectionGuide.org,Wikipedia,Anote Tong won an absolute majority
P-KIR-2012-1-13,Kiribati,"January 13, 2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.928119,1,5,5,5,163,946,946,2012,1,13,2,1,1,0,0,1,NA,NA,ElectionGuide.org,Carr ,
P-KIR-2016-3-9,Kiribati,"March 09, 2016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.966762,1,5,5,5,163,946,946,2016,3,9,2,NA,1,0,0,1,NA,NA,ElectionGuide.org,www.pina.com.fj/?p=pacnews&m=read&o=6654746256e0cf2b3e0a0073361e53,
P-KIR-2020-6-22,Kiribati,"June 22, 2020",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93312172094228,1,5,5,5,163,946,946,2020,6,22,2,NA,1,NA,0,1,NA,NA,"Electionguide, Carr",2020 Kiribati presidential election - Wikipedia,
P-KYR-2005-7-10,Kyrgyzstan,"July 10, 2005",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,2,9,9,4,165,703,703,2005,7,10,1,0,0,0,0,1,NA,NA,Carr,ElectionGuide.org,Kurmanbek Bakiev won an absolute majority
P-KYR-2009-7-23,Kyrgyzstan,"July 23, 2009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,2,9,9,4,165,703,703,2009,7,23,1,0,0,0,0,1,NA,NA,Carr,ElectionGuide.org,Kurmanbek Bakiev won an absolute majority
P-KYR-2011-10-30,Kyrgyzstan,"October 30, 2011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,2,9,9,4,165,703,703,2011,10,30,1,0,0,1,0,1,NA,NA,Carr,ElectionGuide.org,Atambayev Sharshenovich Almazbek won an absolute majority in the first round
P-KYR-2017-10-15,Kyrgyzstan,"October 15, 2017",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39252765761972,2,9,9,4,165,703,703,2017,10,15,1,NA,0,1,0,1,NA,NA,"Electionguide, Carr",,
P-KYR-2021-1-10,Kyrgyzstan,"January 10, 2021",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53182285387789,2,9,9,4,165,703,703,2021,1,10,1,NA,0,NA,0,1,NA,NA,"Electionguide, Carr, IPU",,
P-LBR-2005-10-11,Liberia,"October 11, 2005",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.34,2,1,1,1,24,450,450,2005,10,11,3,0,0,0,0,1,"November 8, 2005",NA,Carr,"ElectionGuide.org; http://en.wikipedia.org/wiki/Liberian_general_election,_2005",Ellen Johnson-Sirleaf came in second in the first round and beat George Weah in the second.
P-LBR-2011-10-11,Liberia,"October 11, 2011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77,2,1,1,1,24,450,450,2011,10,11,2,1,0,1,1,1,"November 8, 2011",NA,Carr,ElectionGuide.org; African Election Database,Ellen Johnson-Sirleaf won a plurality in the first round and beat Winston Tubman in the second (11/08/2011)
P-LBR-2017-10-10,Liberia ,"October 10, 2017",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17334401709402,2,1,1,1,24,450,450,2017,10,10,2,NA,0,1,1,1,12/26/2017,NA,"Electionguide, Carr",,
P-LIT-1993-2-14,Lithuania,"February 14, 1993",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,2,9,9,4,168,368,368,1993,2,14,1,1,1,1,1,1,NA,NA,http://www.president.lt/institution/istorija/4,,
P-LIT-1997-12-21,Lithuania,"December 21, 1997",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28,2,9,9,4,168,368,368,1997,12,21,1,1,1,1,1,1,"January 4, 1998",NA,"http://www.rulers.org/1997-12.html , http://www.electionguide.org/turnout.htm, http://www2.essex.ac.uk/elect/electer/lt_prelr.htm",,
P-LIT-2002-12-22,Lithuania,"December 22, 2002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,2,9,9,4,168,368,368,2002,12,22,1,1,1,1,1,1,"January 5, 2003",NA,Carr,ElectionGuide.org; European Election Database; http://psephos.adam-carr.net/countries/l/lithuania/lithuania2002.txt,Carr notes a different election date than ElectionGuide.org and Wikipedia - I side with the latter two; Rolandas Paksas- after coming in second in the first round- won the second round
P-LIT-2004-6-13,Lithuania,"June 13, 2004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57,2,9,9,4,168,368,368,2004,6,13,1,1,1,1,1,1,"June 27, 2004",NA,Carr,ElectionGuide.org; European Election Database,After incumbent President Paksas was impeached- Valdas Adamkus won a plurality in the first and the majority in the second round.
P-LIT-2009-5-17,Lithuania,"May 17, 2009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9,9,4,168,368,368,2009,5,17,1,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; European Election Database,Dalia Grybauskaite won an absolute majority in the first round
P-LIT-2014-5-11,Lithuania,"May 11, 2014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.797444,2,9,9,4,168,368,368,2014,5,11,1,1,1,1,1,1,"May 25, 2014",NA,ElectionGuide,electionresources; Carr,
P-LIT-2019-5-12,Lithuania,"May 12, 2019",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13809655834509,2,9,9,4,168,368,368,2019,5,12,1,NA,1,NA,1,1,5/26/2019,NA,"Electionguide, Carr ",,
P-MAA-2007-03-11,Mauritania,"March 11, 2007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56,2,1,1,NA,28,435,435,2007,3,11,1,0,0,0,0,1,"March 25, 2007",NA,Carr,ElectionGuide.org; African Elections Database,Sidi Ould Cheikh Abdallahi won a plurality in the first and an absolute majority in the second round
P-MAA-2007-3-11,Mauritania,"March 11, 2007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53,2,1,1,1,28,435,435,2007,3,11,1,0,0,0,0,1,"March 25, 2007",NA,Carr,ElectionGuide.org; African Elections Database,Sidi Ould Cheikh Abdallahi won a plurality in the first and an absolute majority in the second round
P-MAC-1994-10-16,Macedonia,"October 16, 1994",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2,9,9,4,169,343,343,1994,10,16,1,1,0,1,0,1,NA,NA,http://cdp.binghamton.edu/era/elections/mac94pres.html,,
P-MAC-1999-10-31,Macedonia,"October 31, 1999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66,2,9,9,4,169,343,343,1999,10,31,1,1,0,1,1,1,"November 14, 1999",NA,http://cdp.binghamton.edu/era/elections/mac99pres.html,,
P-MAC-2004-4-14,Macedonia,"April 14, 2004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,2,9,9,4,169,343,343,2004,4,14,1,1,0,1,1,1,"April 28, 2004",NA,Carr,ElectionGuide.org; European Election Database,Branko Crvenkovski won a plurality in the first and an absolute majority in the second round
P-MAC-2009-3-22,Macedonia,"March 22, 2009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58,2,9,9,4,169,343,343,2009,3,22,1,1,0,1,1,1,"April 5, 2009",NA,Carr,ElectionGuide.org; European Election Database,Gjorgje Ivanov won a plurality in the first and an absolute majority in the second round
P-MAC-2014-4-13,Macedonia,"April 13, 2014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4317,2,9,9,4,169,343,343,2014,4,13,1,1,0,1,0,1,"April 27, 2014",NA,ElectionGuide,semipresidentialism; Wikipedia,Second round held on same day as legislative elections
P-MAC-2019-4-21,Macedonia,"April 21, 2019",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85105653736102,2,9,9,4,169,343,343,2019,4,21,2,NA,0,NA,1,1,NA,NA,"Electionguide, Carr",,
P-MAD-2008-10-8,Maldives,"October 08, 2008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,2,2,2,2,170,781,781,2008,10,8,2,0,0,0,0,1,"October 29, 2008",NA,Carr,ElectionGuide.org; IPU,Mohamed Nasheed- after coming in second in the first round- won an absolute majority in the second
P-MAD-2013-11-9,Maldives,"November 09, 2013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.754473,2,2,2,2,170,781,781,2013,11,9,2,0,0,0,0,1,########,NA,Carr,ElectionGuide.org; Wikipedia; www.elections.gov.mv/presidentialelectionsresults2013.html,An election was held on 7/09/2013; but was nullified by the courts and a fresh election was ordered because no candidate received a majority of the vote.
P-MAD-2018-9-23,Maldives,"September 23, 2018",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94510145649197,2,2,2,2,170,781,781,2018,9,23,2,NA,0,0,0,1,NA,NA,"Electionguide, Carr",,
P-MAG-1996-11-3,Madagascar,"November 03, 1996",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43,2,1,1,1,25,580,580,1996,11,3,1,1,0,1,1,1,"December 29, 1996",NA,Nohlen et al.,,
P-MAG-2001-12-16,Madagascar,"December 16, 2001",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,2,1,1,1,25,580,580,2001,12,16,1,1,0,1,1,1,NA,NA,Carr,ElectionGuide.org,"Carr's commentary: ""This was supposed to be the first round of a two-round election. The second round was twice postponed and eventually cancelled. Marc Ravalomanana declared himself President and after a long standoff President Ratsiraka left the country."""
P-MAG-2006-12-3,Madagascar,"December 03, 2006",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,2,1,1,1,25,580,580,2006,12,3,1,1,0,1,0,1,NA,NA,Carr,ElectionGuide.org; http://www.eisa.org.za/WEP/madsystem.htm,Marc Ravalomanana- the incumbent- won an absolute majority in the first round.
P-MAG-2013-10-25,Madagascar,"October 25, 2013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.723081,2,1,1,1,25,580,580,2013,10,25,1,0,0,0,0,1,########,NA,ElectionGuide.org,Carr; http://elections-2013.madatsara.com/index.php/premiertour,
P-MAG-2018-11-7,Madagascar,"November 07, 2018",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29342796449685,2,1,1,1,25,580,580,2018,11,7,1,NA,0,1,0,1,12/19/2018,NA,"Carr, IPU",2013 Malagasy general election - Wikipedia,
P-MAW-1994-5-17,Malawi,"May 17, 1994",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1,1,1,1,26,553,553,1994,5,17,2,1,1,1,0,1,NA,NA,Nohlen et al.,,
P-MAW-1999-6-15,Malawi,"June 15, 1999",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,1,1,1,1,26,553,553,1999,6,15,2,1,0,1,1,1,NA,NA,http://www.sdnp.org.mw/elect99/index.html,,
P-MAW-2004-5-20,Malawi,"May 20, 2004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62,1,1,1,1,26,553,553,2004,5,20,2,1,0,1,0,1,NA,NA,Carr,African Election Database; ElectionGuide.org,Bingu wa Mutharika won by plurality
P-MAW-2009-5-19,Malawi,"May 19, 2009",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89,1,1,1,1,26,553,553,2009,5,19,2,1,0,1,0,1,NA,NA,Carr,African Election Database; ElectionGuide.org,Bingu wa Mutharika- the incumbent- won by absolute majority
P-MAW-2014-5-20,Malawi,"May 20, 2014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.711966,1,1,1,1,26,553,553,2014,5,20,2,1,0,1,1,1,NA,NA,ipu.org,Carr; Wikipedia,
P-MAW-2019-5-21,Malawi,"May 21, 2019",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17676135533347,1,1,1,1,26,553,553,2019,5,21,2,NA,0,NA,0,1,NA,NA,"Electionguide, Carr",,
P-MAW-2020-6-23,Malawi,"June 23, 2020",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95733403275403,1,1,1,1,26,553,553,2020,6,23,2,NA,0,NA,1,1,NA,NA,"Electionguide, Carr",,
P-MEX-2000-7-2,Mexico,"July 02, 2000",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,1,7,7,7,61,70,70,2000,7,2,2,1,1,1,1,1,NA,NA,http://psephos.adam-carr.net/countries/m/mexico/mexico1.txt,,
P-MEX-2006-7-2,Mexico,"July 02, 2006",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,1,7,7,7,61,70,70,2006,7,2,2,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; Political Database of the Americas;,Felipe de Jesus Calderon Hinojosa won by plurality
P-MEX-2012-7-1,Mexico,"July 01, 2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.060463,1,7,7,7,61,70,70,2012,7,1,2,1,0,1,1,1,NA,NA,ElectionGuide.org,Carr; Wikipedia,
P-MEX-2018-7-1,Mexico,"July 01, 2018",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61008694199604,1,7,7,7,61,70,70,2018,7,1,2,NA,0,1,1,1,NA,NA,"Electionguide, Carr",,
P-MLD-1991-12-8,Moldova,"December 08, 1991",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,9,9,4,171,359,359,1991,12,8,1,1,0,0,0,0,NA,NA,Nohlen and Stover Elections in Europe,Wikipedia,Only one candidate ran in this election and he was elected NA. Moldova's regime changed from a semi-presidential to a parliamentary republic in July of 2000. Between 1991 and 2000 each election had specialized electoral laws.
P-MLD-1996-11-17,Moldova,"November 17, 1996",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92,2,9,9,4,171,359,359,1996,11,17,1,1,0,1,1,1,"December 1, 1996",NA,"un. Essex Project for Political Transformation, http://psephos.adam-carr.net/countries/m/moldova/moldova1.txt, http://www2.essex.ac.uk/elect/database/indexElections.asp?country=MOLDOVA&election=md96presidential",,
P-MLD-2016-10-30,Moldova,"October 30, 2016",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86977808006107,2,9,9,4,171,359,359,2016,10,30,1,NA,0,1,1,1,11/13/2016,NA,"Electionguide, Carr",, first direct presidential elections since 1996 and followed a declaration by the Constitutional Court on 4 March 2016 that the 2000 constitutional revision that led to the president being indirectly elected by Parliament was unconstitutional  - https://en.wikipedia.org/wiki/2016_Moldovan_presidential_election
P-MLD-2020-11-1,Moldova,"November 01, 2020",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68097382665646,2,9,9,4,171,359,359,2020,11,1,1,NA,0,NA,1,1,11/15/2020,NA,"Electionguide, Carr",,
P-MLI-1992-4-12,Mali,"April 12, 1992",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,2,1,1,1,27,432,432,1992,4,12,1,1,1,0,0,1,"April 26, 1992",NA,Nohlen et al.,,
P-MLI-1997-5-11,Mali,"May 11, 1997",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,2,1,1,1,27,432,432,1997,5,11,1,1,1,0,1,1,NA,NA,Nohlen et al.,,
P-MLI-2002-4-28,Mali,"April 28, 2002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93,2,1,1,1,27,432,432,2002,4,28,1,1,1,0,1,1,"May 12, 2002",NA,Carr,ElectionGuide.org; African Elections Database,Amadou Toumani Toure won a plurality in the first round and the absolute majority in the second
P-MLI-2007-4-29,Mali,"April 29, 2007",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,2,1,1,1,27,432,432,2007,4,29,1,1,1,1,1,1,NA,NA,Carr,ElectionGuide.org; African Elections Database,Amadou Toumani Toure- the incumbent- won an absolute majority in the first round 
P-MLI-2013-7-28,Mali,"July 28, 2013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6653,2,1,1,1,27,432,432,2013,7,28,1,0,0,0,0,1,########,NA,ElectionGuide.org,Carr; mali-web.org/politique/proclamation-des-resultats-definitifs-de-lelection-presidentielle-du-28-juillet-2013,
P-MLI-2018-7-29,Mali,"July 29, 2018",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03434030467338,2,1,1,1,27,432,432,2018,7,29,1,NA,0,0,1,1,8/12/2018,NA,"Electionguide, Carr",,
P-MNG-2008-4-6,Montenegro,"April 06, 2008",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86225353349492,2,9,9,4,341,341,341,2008,4,6,1,0,0,1,0,1,NA,NA,Wikipedia,IFES Election Guide; Carr,NA
P-MNG-2013-4-7,Montenegro,"April 07, 2013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99882940554694,2,9,9,4,341,341,341,2013,4,7,1,1,1,1,0,1,NA,NA,Wikipedia,Carr; IFES Election Guide,NA
